"","Proyecto","Temporada","Codigo","Codigo_Corto","Nombre","Nombre_Completo","Fecha","Hora","Norte","Este","Cota","Zona","Lugar","Distrito","Provincia","Vertiente","Cuenca","Subcuenca","Microcuenca","Tipo_Fuente","Clase_Fuente","Uso","PFQ","T.Analisis","Muestreo","Monitoreo","Blanco","Estandar","Duplicado","Asp_Geologico","Desc_Litologica","Morfologia","Pendiente","Caudal","Color","Olor","T_Fuente","T_Ambiente","pH","pH_mV","Eh","ORP_mv","CE_uS_cm","TDS_mg_L","TDS_ppt","Salinidad_PSU","Resistividad_Kohm-cm","OD_mgL","OD_Sat.","Precipitados","Algas_plantas","Basurales","Animales","Letrinas_Sítios","Poblacion","Pasivos_Ambientales","Act_Antropica","Alt.Geo.Nat","Ev.Meteo","Viento","Foto","Observaciones","Realizado_por","Alcalinidad_mgCaCO3_L","CO3_menos_2_mg_L","HCO3_menos","F","Cl","NO3_menos_1","NO3_menos_1_como_N","SO4_menos_2","NO2_menos_1","NO2_menos_1_como_N","Na_dis","Mg_dis","K_dis","Ca_dis","Sr_dis","Li_dis","Si_dis","SiO2 _dis","Ag_dis","Al_dis","As_dis","B_dis","Ba_dis","Be_dis","Bi_dis","Cd_dis","Ce_dis","Co_dis","Cr_dis","Cu_dis","Fe_dis","Hg_dis","La_dis","Mn_dis","Mo_dis","Ni_dis","Pb_dis","S_dis","Sb_dis","Se_dis","Sn_dis","Th_dis","Ti_dis","Tl_dis","U_dis","V_dis","W_dis","Y_dis","Zn_dis","Na_tot","Mg_tot","K_tot","Ca_tot","Sr_tot","Li_tot","Si_tot","SiO2_tot","Ag_tot","Al_tot","As_tot","B_tot","Ba_tot","Be_tot","Bi_tot","Cd_tot","Ce_tot","Co_tot","Cr_tot","Cu_tot","Fe_tot","Hg_tot","La_tot","Mn_tot","Mo_tot","Ni_tot","Pb_tot","S_tot","Sb_tot","Se_tot","Sn_tot","Th_tot","Ti_tot","Tl_tot","U_tot","V_tot","W_tot","Y_tot","Zn_tot","Ca_meq_l","Mg_meq_l","Na_meq_l","K_meq_l","Total_meq_l...156","HCO3_meq_l","CO3_meq_l","SO4_meq_l","Cl_meq_l","Total_meq_l...161","BI_per","Ca_per","Mg_per","Na_plus_K_per","HCO3_plus_CO3_per","SO4_per","Cl_per","HIDROTIPO","As_com","As_ran","B_com","B_ran","Cu_com","Cu_ran","Fe_com","Fe_ran","Mn_com","Mn_ran","pH_ran","CE_ran","Ti_com","Ti_ran","Zn_com","Zn_ran","Ni_com","Ni_ran"
"79","GA47C","Estiaje","13491-19-GW-149","GW-149","Markarana","Manantial Markarana",2019-10-22,1899-12-31 11:56:00,8267764,203432,3359,"19 S","Ccalo","Maca","Caylloma","Pacífico","Camaná","Alto Camaná","Maca","Subterránea","Manantial","Agropecuario, Consumo humano","Sí","Químico",NA,"Si",NA,NA,NA,"Depósito superficial","El entorno geológico de este manantial, son depósitos cuaternarios de la Fm. Colca dispuestos en un sistema de andenería. Al sur del punto de muestras tenemos depósitos de conglomerados que corresponden a la Fm. Colca.","Quebrada","Muy baja",NA,"Incoloro","Inodoro",18.2,NA,7.01,4.2,NA,163.8,240,118.1,NA,0.164,4.167,5.85,92.8,"No","Sí (abundante)","No","Sí","No","Rural","No","Agropecuario","No","Ninguno","Sí, leve","718724","Aguas abajo se encuentra el poblado de Maca aproximadamente a 1km.","J.Ortiz & A.Otiniano","58.2","< 0.6","71","0.25600000000000001","5.0570000000000004","0.99299999999999999","0.224",51.04,"< 0.015","< 0.004",17.97,8.956,2.38,16.05,0.0891,"1.32E-2",31.1,66.554,"< 0.00008","< 0.003","3.0000000000000001E-3","3.7999999999999999E-2",0.0204,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","< 0.0002","< 0.0007","1.6999999999999999E-3","2.7E-2","< 0.00005","< 0.0005","< 0.0002","1.4E-3","< 0.0002","< 0.0002",NA,"< 0.0002","< 0.0006","< 0.0002","< 0.00006","< 0.0005","< 0.0002","< 0.0002","1.6E-2","< 0.0002","< 0.00002","< 0.008",17.97,8.956,2.38,16.31,0.0891,"1.47E-2",33.5,71.69,"< 0.00008","8.9999999999999993E-3","3.0999999999999999E-3","4.9000000000000002E-2",0.0231,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","< 0.0002","< 0.0007","1.6999999999999999E-3","2.9000000000000001E-2","< 0.00005","< 0.0005","< 0.0002","1.4E-3","< 0.0002","< 0.0002",NA,"< 0.0002","< 0.0006","< 0.0002","< 0.00006","< 0.0005","< 0.0002","< 0.0002","1.6799999999999999E-2","< 0.0002","< 0.00002","< 0.008",0.8025,0.737119341563786,0.781304347826087,0.0608695652173913,2.38179325460726,1.16393442622951,0,1.06333333333333,0.142651622002821,2.36991938156566,0.249886176853604,33.6931007108896,30.9480825062346,35.3588167828758,49.1128278574846,44.867911609333,6.01926053318234,"Bicarbonatada cálcica",0.003,"Moderado",0.038,"Moderado",0.0017,"Moderado",0.027,"Moderado",0.000105804215321931,"Bajo","Bajo","Moderado",NA,NA,NA,NA,1.41701420069995e-05,"Bajo"
"80","GA47C","Estiaje","13491-19-GW-150","GW-150","Chila","Manantial Chila",2019-10-22,1899-12-31 13:40:00,8267862,206175,3361,"19 S","Ancoccollo","Maca","Caylloma","Pacífico","Camaná","Alto Camaná","Maca","Subterránea","Manantial","Agropecuario, Consumo humano","Sí","Químico",NA,"Si",NA,NA,NA,"Depósito superficial","El entorno geológico en el punto de muestreo, son depósitos cuaternarios. En la parte superior (al sureste) se observa tobas andesíticas piroclásticas que corresponden al Complejo Volcánico del Mismi.","Ladera","Muy baja",NA,"Incoloro","Inodoro",18,NA,6.8,6.9,NA,260.9,541.8,265.9,NA,0.309,1.846,5.65,89.8,"No","No","No","Sí","No","Rural","No","Agropecuario","No","Ninguno","Si (Leve a Moderado)","726734","Ninguna","J.Ortiz & A.Otiniano","98","< 0.6","119.5","0.34399999999999997","12.87","2.4390000000000001","0.55100000000000005",142.8,"< 0.015","< 0.004",29.01,19.44,2.55,48.59,0.2007,"2.5499999999999998E-2",35.1,75.114,"< 0.00008","8.0000000000000002E-3","4.4000000000000003E-3","8.4000000000000005E-2",0.0328,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","< 0.0002","< 0.0007","1.1000000000000001E-3","< 0.016","< 0.00005","< 0.0005","5.9999999999999995E-4","1.4E-3","< 0.0002","< 0.0002",NA,"< 0.0002","< 0.0006","< 0.0002","< 0.00006","< 0.0005","< 0.0002","1.1000000000000001E-3","1.5699999999999999E-2","< 0.0002","< 0.00002","< 0.008",30.02,20.69,2.7,49.41,0.2007,"2.5499999999999998E-2",35.1,75.114,"< 0.00008","1.2E-2","4.4000000000000003E-3","8.4000000000000005E-2",0.0328,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","< 0.0002","< 0.0007","1.1000000000000001E-3","< 0.016","< 0.00005","< 0.0005","8.9999999999999998E-4","1.5E-3","< 0.0002","< 0.0002",NA,"< 0.0002","< 0.0006","< 0.0002","< 0.00006","< 0.0005","< 0.0002","1.1999999999999999E-3","1.5699999999999999E-2","< 0.0002","< 0.00002","< 0.008",2.4295,1.6,1.26130434782609,0.0652173913043478,5.35602173913044,1.95901639344262,0,2.975,0.363046544428773,5.2970629378714,0.553443467752782,45.3601594304663,29.8729183324742,24.7669222370595,36.9830680967866,56.1631990197853,6.85373288342807,"Sulfatada cálcica",0.0044,"Moderado",0.084,"Alto",0.0011,"Bajo",0.00559141078654548,"Bajo",6e-04,"Bajo","Bajo","Alto",NA,NA,NA,NA,1.68460819451327e-05,"Bajo"
"81","GA47C","Estiaje","13491-19-GW-168","GW-168","Chacapi","Termal Chacapi",2019-10-22,1899-12-31 13:36:00,8267404,213687,3340,"19 S","Chacapi","Yanque","Caylloma","Pacífico","Camaná","Alto Camaná","Maca","Subterránea","Termal","Balneológico","Sí","Químico",NA,"Si",NA,NA,NA,"Volcánico","Lavas, ladera de roca volcanica vertical.","Ladera (frente lávico)","Muy fuerte",NA,"Verdoso","Inodoro",33.8,NA,7.4,6.8,NA,188,1441,705.5,NA,0.771,0.6945,4.02,84.7,"No","No","No","No","No","Rural","No","Agropecuario","No","Ninguno","Si (Moderado a Fuerte)","89878992","Ninguna","M. Huaripata & J. Andrade","301.8","< 0.6","368.3","1.7829999999999999","99.65","1.3620000000000001","0.308",270.5,"< 0.015","< 0.004",261.7,2.671,15.82,37.22,0.6222,"1.07",59.5,127.33,"< 0.00008","0.01","4.9399999999999999E-2","1.2649999999999999",0.0495,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","< 0.0002","< 0.0007","8.9999999999999998E-4","2.8000000000000001E-2","< 0.00005","< 0.0005","6.9999999999999999E-4","7.6E-3","< 0.0002","< 0.0002",NA,"5.9999999999999995E-4","< 0.0006","< 0.0002","< 0.00006","< 0.0005","< 0.0002","1.8E-3","3.5000000000000001E-3","2.2000000000000001E-3","< 0.00002","< 0.008",261.7,2.671,16.6,37.39,0.6222,"1.0740000000000001",59.8,127.972,"< 0.00008","2.1000000000000001E-2","5.0599999999999999E-2","1.452",0.0495,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","< 0.0002","< 0.0007","1E-3","6.5000000000000002E-2","< 0.00005","< 0.0005","1.4E-3","7.9000000000000008E-3","< 0.0002","< 0.0002",NA,"1.1000000000000001E-3","< 0.0006","< 0.0002","< 0.00006","1.8E-3","< 0.0002","1.8E-3","4.3E-3","2.3999999999999998E-3","< 0.00002","< 0.008",1.861,0.219835390946502,11.3782608695652,0.40460358056266,13.8636998410744,6.03770491803279,0,5.63541666666667,2.81100141043724,14.4841229951367,-2.18860953677823,13.4235450949851,1.58569064150675,84.9907642635081,41.6849879006141,38.907544961879,19.4074671375069,"Bicarbonatada sódica",0.0494,"Muy Alto",1.265,"Muy Alto",9e-04,"Bajo",0.028,"Moderado",7e-04,"Bajo","Moderado","Muy Alto",NA,NA,NA,NA,1.96795085386398e-05,"Bajo"
"82","GA47C","Estiaje","13491-19-GW-169","GW-169","Puye","Baños termales Puye",2019-10-22,1899-12-31 14:30:00,8267657,213910,3330,"19 S","Puye","Yanque","Caylloma","Pacífico","Camaná","Alto Camaná","Maca","Subterránea","Termal","Balneológico","Sí","Químico",NA,"Si",NA,NA,NA,"Volcánico/Depósito superficial","Depósitos aluviales sobre un depósito de capas de material limo arcilloso","Cañón","Muy Fuerte",NA,"Incoloro","Inodoro",33.6,NA,7.47,11.9,NA,168,5235,2566,"2.566",2.874,0.191,3.24,70,"No","No","No","No","No","Rural","No","Agropecuario","No","Ninguno","No","89938997, 89999002, 90049013","Indica concentraciones de Li 5.1 mg/l, Fe 0.85 mg/l, Na 11.98 mg/l, Mg 7.18 mg/l, pH = 6.78, Alcalinidad 655 mg/CaCO3, dureza total : 238mg/CaCO3, T: 73°.","M. Huaripata & J. Andrade","661.2","< 0.6","806.6","3.3439999999999999","1187","< 0.009","< 0.002",301.3,"< 0.015","< 0.004",935.4,7.235,70.84,80.25,2.235,"4.1529999999999996",34.6,74.044,"< 0.00008","0.01","7.6E-3","9.8960000000000008",0.1142,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","< 0.0002","< 0.0007","< 0.0003","7.8E-2","< 0.00005","< 0.0005","0.1908","< 0.0002","< 0.0002","< 0.0002",NA,"2.3999999999999998E-3","< 0.0006","< 0.0002","< 0.00006","< 0.0005","< 0.0002","< 0.0002","< 0.0002","7.0699999999999999E-2","< 0.00002","< 0.008",935.4,7.235,71.12,80.33,2.235,"4.3419999999999996",38.4,82.176,"< 0.00008","0.01","7.7000000000000002E-3","10.99",0.1142,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","< 0.0002","< 0.0007","5.0000000000000001E-4","0.216","< 0.00005","< 0.0005","0.1908","5.0000000000000001E-4","< 0.0002","< 0.0002",NA,"2.5000000000000001E-3","< 0.0006","< 0.0002","< 0.00006","< 0.0005","< 0.0002","< 0.0002","< 0.0002","7.1300000000000002E-2","< 0.00002","< 0.008",4.0125,0.595473251028807,40.6695652173913,1.81176470588235,47.0893031743025,13.2229508196721,0,6.27708333333333,33.4837799717913,52.9838141247967,-5.89020419227743,8.52104348443554,1.26456161142297,90.2143949041415,24.956585398943,11.8471715126972,63.1962430883598,"Clorurada sódica",0.0076,"Alto",9.896,"Muy Alto",0.000238724193809631,"Bajo",0.078,"Alto",0.1908,"Muy Alto","Moderado","Muy Alto",NA,NA,NA,NA,2.26798648809117e-05,"Bajo"
"83","GA47C","Estiaje","13491-19-GW-180","GW-180","Sallihua","Baños termales Sallihua",2019-10-21,1899-12-31 10:20:00,8269094,216123,3373,"19 S","Callota","Yanque","Caylloma","Pacífico","Camaná","Alto Camaná","Maca","Subterránea","Manantial","Balneológico","Sí","Químico",NA,"Si",NA,NA,NA,"Volcánico/Depósito superficial","Depósitos cuaternarios coluviales y aluviales sobreyacen rocas volcánicas y lavas.","Valle en U","Muy baja",NA,"Incoloro","Sulfuroso",38.7,NA,7.03,5.2,NA,158.5,1530,751.6,NA,0.82,0.6538,2.32,53,"No","No","Sí","Sí","No","Rural","No","Agropecuario","No","Llovió y granizó 
dias antes (en nacientes)","No","650660","La fuente remueve arena desde el fondo para salir a superficie.","J.Ortiz & A.Otiniano","247.9","< 0.6","302.39999999999998","0.77900000000000003","255.2","1.4890000000000001","0.33600000000000002",133.3,"< 0.015","< 0.004",249.5,9.728,27.1,39.99,0.8821,"0.74729999999999996",51.2,109.568,"< 0.008","8.0000000000000002E-3","5.3199999999999997E-2","2.9729999999999999",0.0546,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","< 0.0002","< 0.0007","6.1999999999999998E-3","< 0.016","< 0.00005","< 0.0005","1.1999999999999999E-3","2.3999999999999998E-3","< 0.0002","< 0.0002",NA,"4.4000000000000003E-3","< 0.0006","< 0.0002","< 0.00006","< 0.0005","4.0000000000000002E-4","8.0000000000000004E-4","1.9599999999999999E-2","2.5000000000000001E-3","< 0.00002","< 0.008",250.7,9.95,27.12,41.51,0.8821,"0.74729999999999996",53.5,114.49,"< 0.00008","1.7999999999999999E-2","5.3600000000000002E-2","3.157",0.0589,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","< 0.0002","< 0.0007","8.3999999999999995E-3","3.7999999999999999E-2","< 0.00005","< 0.0005","1.2999999999999999E-3","3.0000000000000001E-3","< 0.0002","< 0.0002",NA,"4.4000000000000003E-3","< 0.0006","< 0.0002","< 0.00006","< 0.0005","4.0000000000000002E-4","8.0000000000000004E-4","2.01E-2","2.8E-3","< 0.00002","< 0.008",1.9995,0.800658436213992,10.8478260869565,0.69309462915601,14.3410791523265,4.95737704918033,0,2.77708333333333,7.19887165021157,14.9333320327252,-2.02310774640318,13.9424654083694,5.58297201842096,80.4745625732096,33.1967242027206,18.5965417982241,48.2067339990553,"Clorurada sódica",0.0532,"Muy Alto",2.973,"Muy Alto",0.0062,"Muy Alto",0.00685228092285368,"Bajo",0.0012,"Bajo","Bajo","Muy Alto",NA,NA,NA,NA,2.58566121334239e-05,"Bajo"
"84","GA47C","Estiaje","13491-19-GW-186","GW-186","Parhuayune","Galería Parhuayune",2019-10-23,1899-12-31 13:44:00,8277642,195879,3707,"19 S","Mina Madrigal - Nivel 7","Madrigal","Caylloma","Pacífico","Camaná","Alto Camaná","Cabanaconde","Subterránea","Galería","Ninguno","Sí","Químico",NA,"Si",NA,NA,NA,"Volcánico","La galería esta emplazada en rocas volcánicas con fuerte alteración hidrotermal. El punto de muestreo se ubica en el margen izquierdo de la Quebrada Pathuayune y las rocas que afloran tienen alteración pervasiva. En los fragmentos se puede apreciar abundante pirita y en las paredes de la galeria óxidos de hierro (hematita, goethita, limonita).","Quebrada","Fuerte",NA,"Verde 
amarillento","sulfuroso",11.5,NA,6.77,1.1,NA,317.1,1388,680.6,NA,0.732,0.7204,7.36,115.8,"Si","Sí","Sí","No","No","Rural","No","Mina abandonada","Sí (presencia de óxidos y lixiviación de minerales)","Ninguno","No","404418","En el punto de muestreo se percibe un olor fuerte de componentes azufrados.","M.Carrasco & I. Becerra","8.1999999999999993","< 0.6","10","0.45500000000000002","1.17","< 0.009","< 0.002",726.2,"< 0.015","< 0.004",15.37,47.49,4.76,153.4,1.893,"3.61E-2",7.6,16.264,"< 0.00008","2.5000000000000001E-2","< 0.0001","6.9000000000000006E-2",0.016,"< 0.0002","< 0.0002","0.79120000000000001","4.1700000000000001E-3","8.77E-2","< 0.0007","0.60370000000000001","6.8000000000000005E-2","< 0.00005","3.3999999999999998E-3","5.9880000000000004","5.0000000000000001E-4","3.8399999999999997E-2","8.9999999999999998E-4",NA,"2.3999999999999998E-3","7.1000000000000004E-3","< 0.0002","< 0.00006","< 0.0005","< 0.0002","< 0.0002","< 0.0002","< 0.0002","< 0.00002","95.48",15.37,47.49,2.26,153.4,1.893,"3.8199999999999998E-2",8.6,18.404,"< 0.00008","5.2560000000000002","4.4999999999999997E-3","6.9000000000000006E-2",0.016,"5.9999999999999995E-4","< 0.0002","0.79910000000000003","1.5480000000000001E-2","8.77E-2","3.2000000000000002E-3","12.47","5.157","< 0.00005","6.7999999999999996E-3","5.9880000000000004","5.9999999999999995E-4","3.8399999999999997E-2","6.0999999999999999E-2",NA,"5.1999999999999998E-3","8.0000000000000002E-3","< 0.0002","< 0.00006","< 0.0005","< 0.0002","< 0.0002","< 0.0002","< 0.0002","8.1999999999999998E-4","98.07",7.67,3.90864197530864,0.668260869565217,0.121739130434783,12.3686419753086,0.163934426229508,0,15.1291666666667,0.0330042313117066,15.3261053242079,-10.6787879915079,62.0116583155331,31.6012217275867,6.3871199568802,1.06964178283814,98.715011717751,0.215346499410883,"Sulfatada cálcica",4.05300040324094e-05,"Bajo",0.069,"Moderado",0.6037,"Muy Alto",0.068,"Alto",5.988,"Muy Alto","Bajo","Muy Alto",NA,NA,95.48,"Muy Alto",0.0384,"Muy Alto"
"85","GA47C","Estiaje","13491-19-GW-188","GW-188","Parhuayune 2","Galería Parhuayune 2",2019-10-23,1899-12-31 15:27:00,8276499,195625,3435,"19 S","Campamento Minero","Madrigal","Caylloma","Pacífico","Camaná","Alto Camaná","Cabanaconde","Subterránea","Galería","Minero","Sí","Químico",NA,"Si",NA,NA,NA,"Volcánico","Compuetso por rocas volcánicas","Ladera","Muy Fuerte",10,"ligeramente amarillento","Inodoro",13,NA,7.3,0.1,NA,197.5,900,441.5,NA,0.482,1.111,7.03,99.4,"Si","Sí (Ichu)","No","No","No","Rural","No","Mina abandonada","Sí","Ninguno","Sí, leve","90629085","Precipitados  en el canal y las paredes de la galería.","M. Huaripata & J. Andrade","60.1","< 0.6","73.400000000000006","0.60599999999999998","1.4339999999999999","0.23499999999999999","5.2999999999999999E-2",387.3,"< 0.015","< 0.004",9.89,22.92,2.12,135.1,0.9024,"1.8700000000000001E-2",7.4,15.836,"< 0.00008","2.3E-2","9.1999999999999998E-3","8.3000000000000004E-2",0.0174,"< 0.0002","< 0.0002","3.0640000000000001E-2","< 0.00008","3.3E-3","< 0.0007","9.1999999999999998E-3","7.1999999999999995E-2","< 0.00005","< 0.0005","0.90700000000000003","< 0.0002","3.8999999999999998E-3","5.0000000000000001E-4",NA,"3.5000000000000001E-3","< 0.0006","< 0.0002","< 0.00006","< 0.0005","< 0.0002","< 0.0002","< 0.0002","< 0.0002","< 0.00002","4.4550000000000001",9.95,22.92,2.17,138.1,0.9024,"1.9300000000000001E-2",8.2,17.548,"< 0.00008","0.152","4.7E-2","9.4E-2",0.0117,"< 0.0002","< 0.0002","3.5560000000000001E-2","5.4000000000000001E-4","3.3E-3","< 0.0007","8.3500000000000005E-2","3.8220000000000001","< 0.00005","< 0.0005","0.90839999999999999","< 0.0002","4.0000000000000001E-3","2.46E-2",NA,"4.7000000000000002E-3","< 0.0006","< 0.0002","< 0.00006","< 0.0005","< 0.0002","< 0.0002","< 0.0002","< 0.0002","< 0.00002","5.0919999999999996",6.755,1.88641975308642,0.43,0.0542199488491049,9.12563970193552,1.20327868852459,0,8.06875,0.0404513399153738,9.31248002843996,-1.0133372016054,74.0222079835925,20.6716440129267,5.30614800348082,12.9211411444623,86.6444811195121,0.434377736025601,"Sulfatada cálcica",0.0092,"Alto",0.083,"Alto",0.0092,"Muy Alto",0.072,"Alto",0.907,"Muy Alto","Bajo","Muy Alto",NA,NA,4.455,"Muy Alto",0.0039,"Muy Alto"
"86","GA47C","Estiaje","13491-19-GW-197","GW-197","La Calera","Termal La Calera",2019-10-22,1899-12-31 17:15:00,8271981,222612,3628,"19 S","La Calera","Chivay","Caylloma","Pacífico","Camaná","Alto Camaná","Tuti","Subterránea","Termal","Balneológico","Sí","Químico",NA,"Si",NA,NA,NA,"Volcánico/Sedimentario/Depósito superficial","Depósitos Superficiales Coluviales sobreyacen a areniscas de la Fm. Hualhuani en e margen izquierdo del río, en el margen derecho rocas volcánicas en disyunción columnar, fracturadas.","Valle en U","Baja",NA,"Incoloro","sulfuroso",67.9,NA,6.15,43.1,NA,45.1,7188,3523,"3.5230000000000001",3.984,0.1391,NA,NA,"Si (sulfuros)","No","No","Sí","No","Rural","No","Agropecuario","No","Ninguno","No","739751","Los valores de temperatura no permitieron medir el OD.","J.Ortiz & A.Otiniano","667.4","< 0.6","814.2","2.6749999999999998","1624","< 0.009","< 0.002",305.5,"< 0.015","< 0.004",1231,11.52,76.13,126,3.685,"2.9790000000000001",26.5,56.71,"< 0.00008","8.9999999999999993E-3","0.64319999999999999","18.73",0.1156,"5.9999999999999995E-4","< 0.0002","< 0.00010","< 0.00008","< 0.0002","< 0.0007","< 0.0003","2.7E-2","< 0.00005","< 0.0005","0.7802","< 0.0002","< 0.0002","< 0.0002",NA,"< 0.0002","< 0.0006","< 0.0002","< 0.00006","< 0.0005","< 0.0002","< 0.0002","< 0.0002","4.8399999999999999E-2","< 0.00002","< 0.008",1231,12.04,78.87,129.3,3.685,"2.9790000000000001",27,57.78,"< 0.00008","1.2E-2","0.64319999999999999","19.239999999999998",0.1173,"5.9999999999999995E-4","< 0.0002","< 0.00010","< 0.00008","< 0.0002","< 0.0007","< 0.0003","0.04","< 0.00005","< 0.0005","0.80510000000000004","< 0.0002","< 0.0002","< 0.0002",NA,"< 0.0002","< 0.0006","< 0.0002","< 0.00006","< 0.0005","< 0.0002","< 0.0002","< 0.0002","5.0799999999999998E-2","< 0.00002","< 0.008",6.3,0.948148148148148,53.5217391304348,1.94705882352941,62.7169461021123,13.3475409836066,0,6.36458333333333,45.8110014104372,65.5231257273771,-2.18822368486813,10.0451319644019,1.5117894079288,88.4430786276693,20.3707329823394,9.71349163013763,69.9157753875229,"Clorurada sódica",0.6432,"Muy Alto",18.73,"Muy Alto",0.000291096674700985,"Bajo",0.027,"Moderado",0.7802,"Muy Alto","Bajo","Muy Alto",NA,NA,NA,NA,2.92194742926007e-05,"Bajo"
"87","GA47C","Estiaje","13491-19-GW-208","GW-208","Tuti","Fuente termal Tuti",2019-10-20,1899-12-31 11:47:00,8282964,232435,3800,"19 S","Tuti","Tuti","Caylloma","Pacífico","Camaná","Alto Camaná","Tuti","Subterránea","Termal","Ninguno","Sí","Químico","Si",NA,NA,NA,NA,"Volcánico/Sedimentario","Forma precipitados de sal sobre depósito fluvial con cantos redondeados","Valle","Baja",NA,"ligeramente amarillento","Sulfuroso",40.1,NA,6.27,62,NA,161.5,6898,3383,"3.383",3.834,0.144,6.38,161.8,"Si","No","No","No","No","Rural","No","Ganadería","No","Ninguno","No","87958826","Ninguna","M. Huaripata & J. Andrade","1167","< 0.6","1424","1.1870000000000001","1306","1.3009999999999999","0.29399999999999998",619.6,"< 0.015","< 0.004",1414,9.84,36.83,61,1.918,"1.851",45.9,98.226,"< 0.00008","< 0.003","1.0549999999999999","24.24",0.0512,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","1.1000000000000001E-3","< 0.0007","2.8E-3","7.3999999999999996E-2","< 0.00005","< 0.0005","0.19400000000000001","2.53E-2","1E-3","< 0.0002",NA,"< 0.0002","< 0.0006","< 0.0002","< 0.00006","< 0.0005","< 0.0002","< 0.0002","< 0.0002","< 0.0002","< 0.00002","< 0.008",1436,9.84,36.83,61,1.918,"1.851",46.2,98.868,"< 0.00008","3.4000000000000002E-2","1.1559999999999999","26.69",0.0512,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","1.1000000000000001E-3","< 0.0007","1.1299999999999999E-2","0.26800000000000002","< 0.00005","< 0.0005","0.19570000000000001","2.6599999999999999E-2","1.1000000000000001E-3","4.0000000000000002E-4",NA,"5.0000000000000001E-4","< 0.0006","< 0.0002","< 0.00006","1.5E-3","< 0.0002","< 0.0002","5.0000000000000001E-4","< 0.0002","< 0.00002","< 0.008",3.05,0.809876543209876,61.4782608695652,0.941943734015345,66.2800811467904,23.344262295082,0,12.9083333333333,36.8406205923836,73.0932162207989,-4.88840775291355,4.60168416699003,1.22190034954279,94.1764154834672,31.9376592002245,17.6600976133545,50.402243186421,"Clorurada sódica",1.055,"Muy Alto",24.24,"Muy Alto",0.0028,"Muy Alto",0.074,"Alto",0.194,"Muy Alto","Bajo","Muy Alto",NA,NA,NA,NA,0.001,"Alto"
"88","GA47C","Estiaje","13491-19-GW-211","GW-211","Pancho","Termal Pancho",2019-10-26,1899-12-31 16:48:00,8271920,222297,3606,"19 S","La Calera","Chivay","Caylloma","Pacífico","Camaná","Alto Camaná","Tuti","Subterránea","Termal","Balneológico","Sí","Químico","Si","No",NA,NA,"Sí (1349119GW211)","Volcánico/Sedimentario/Depósito superficial","En la base del río depósitos cuaternarios fluviales, bloques polimícticos subangulosos a redondeados de diámetros centimétricas a métricos, hacia el margen derecho rocas sedimentarias (areniscas y limolitas) en parte alteradas (óxidos), roca volcánica en la parte superior en ambos márgenes.","Ladera","Fuerte",NA,"Incoloro","Inodoro",42.2,NA,6.8,74.6,NA,154,4113,2018,"2.0179999999999998",2.225,0.2429,1.21,29.5,"Si (sulfatos)","No","No","Sí","No","Rural","No","Ninguno","Sí (presencia de óxidos)","Ninguno","Si (Moderado a Fuerte)","846905","En la zona existen varios ojos de agua. Existen latas de aluminio y concreto por donde se desvía el agua termal.","J. Ortiz, M. Huaripata & A. Otiniano","596","< 0.6","727.1","1.9490000000000001","847","< 0.009","< 0.002",246.4,"< 0.015","< 0.004",660.1,14.38,52.57,122.1,2.349,"1.929",17.6,37.664,"< 0.00008","1.4999999999999999E-2","0.44159999999999999","8.5039999999999996",0.0798,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","< 0.0002","< 0.0007","< 0.0003","0.47899999999999998","< 0.00005","< 0.0005","0.58079999999999998","< 0.0002","< 0.0002","< 0.0002",NA,"4.1999999999999997E-3","< 0.0006","< 0.0002","< 0.00006","< 0.0005","< 0.0002","< 0.0002","< 0.0002","1.2800000000000001E-2","< 0.00002","< 0.008",690,14.8,55.66,125,2.349,"1.9690000000000001",18,38.52,"< 0.00008","2.1000000000000001E-2","0.4864","9.4719999999999995",0.0798,"< 0.0002","< 0.0002","< 0.00010","< 0.00008","< 0.0002","< 0.0007","< 0.0003","0.65800000000000003","< 0.00005","< 0.0005","0.58879999999999999","< 0.0002","< 0.0002","< 0.0002",NA,"5.8999999999999999E-3","< 0.0006","< 0.0002","< 0.00006","< 0.0005","< 0.0002","< 0.0002","< 0.0002","1.3299999999999999E-2","< 0.00002","4.7E-2",6.105,1.18353909465021,28.7,1.34450127877238,37.3330403734226,11.9196721311475,0,5.13333333333333,23.8928067700987,40.9458122345796,-4.61525909079012,16.3528068942013,3.1702188806802,80.4769742251185,29.1108454824621,12.5368946253266,58.3522598922113,"Clorurada sódica",0.4416,"Muy Alto",8.504,"Muy Alto",0.000337985597530207,"Bajo",0.479,"Muy Alto",0.5808,"Muy Alto","Bajo","Muy Alto",NA,NA,NA,NA,3.27785967555424e-05,"Bajo"
